method,tissue,pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct
medfix0.5,gs,0.0578148830726702,1057.7689721422,61.1547894423,938.809919217102,2,0.05,18
medfix0.5,groot,0.0848758113738494,562.009288972089,47.7009944011462,443.390941764944,1,0.05,5
medfix0.5,l3t,0.123242207634584,1289.47623554234,158.917897960571,1050.29310401761,6,0.05,33
medfix0.5,l3b,0.032430595171403,1270.37734770362,41.1990934782967,1163.99579912757,1,0.05,9
medfix0.5,ld268,0.1202700226066,854.123722912141,102.725479463477,639.390517162646,3,0.05,17
medfix0.5,ln268,0.158393238590054,918.364105656237,145.46266489975,691.479353673748,3,0.05,7
medfix0.5,kern,0.0738128634240409,455.659477794994,33.6335308023517,429.602157192834,1,0.05,7
medfixbic,gs,0,519.357994403152,0,519.357994403152,0,0.05,11
medfixbic,groot,1,84.3443522988071,84.3443522988071,0,2,0.05,0
medfixbic,l3t,1,221.409415846432,221.409415846432,0,6,0.05,0
medfixbic,l3b,0,1450.48191522446,0,1450.48191522446,0,0.05,10
medfixbic,ld268,0.0693579389739261,958.341658433563,66.4686022618062,815.096068132679,2,0.05,14
medfixbic,ln268,0.682702630226677,269.874080604525,184.243744658715,127.626132047346,3,0.05,1
medfixbic,kern,0,1386.29205025225,0,1386.29205025225,0,0.05,12
medmix.linear,gs,0,146.494998213893,0,146.494998213893,0,0.05,0
medmix.linear,groot,0,20.7083500748307,0,20.7083500748307,0,0.05,0
medmix.linear,l3t,0,2.44483286496752,0,2.44483286496752,0,0.05,0
medmix.linear,l3b,0,63.3586622371395,0,63.3586622371395,0,0.05,0
medmix.linear,ld268,0,110.332059513695,0,110.332059513695,0,0.05,0
medmix.linear,ln268,0,4.31729575954655e-16,0,4.31729575954655e-16,0,0.05,0
medmix.linear,kern,0,3.04512361765221e-16,0,3.04512361765221e-16,0,0.05,0
medmix.shrink,gs,0,6.15487262648224e-16,0,6.15487262648224e-16,0,0.05,0
medmix.shrink,groot,0,85.8439165112554,0,85.8439165112554,0,0.05,0
medmix.shrink,l3t,0,4.57853680991023e-16,0,4.57853680991023e-16,0,0.05,0
medmix.shrink,l3b,0,92.6297619774009,0,92.6297619774009,0,0.05,0
medmix.shrink,ld268,0,200.991516482815,0,200.991516482815,0,0.05,0
medmix.shrink,ln268,0,15.4339585685852,0,15.4339585685852,0,0.05,0
medmix.shrink,kern,0,93.7959965750528,0,93.7959965750528,0,0.05,0
