method,tissue,pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct
medfix0.5,gs,0.208669611315009,149.023194416696,31.096612055853,91.166665718906,4,0.05,9
medfix0.5,groot,0.0191390185218519,136.853296745029,2.6192377811796,132.479762444711,1,0.05,23
medfix0.5,l3t,0.0535039129350467,230.470199687378,12.3310574981963,201.156845645982,2,0.05,22
medfix0.5,l3b,0.106563375754252,112.703172339074,12.0100305026649,93.5174835761801,2,0.05,8
medfix0.5,ld268,0.0382470866466588,130.229803292183,4.98091057049343,117.806283215718,4,0.05,49
medfix0.5,ln268,0.848319898262942,641.854797897425,544.498196851924,75.2668486979374,5,0.05,9
medfix0.5,kern,0.353922590461536,20.2239626340498,7.15771724484022,10.3563199289398,2,0.05,1
medfixbic,gs,0.465813977692843,140.965126585351,65.6635263306976,47.9206573141302,6,0.05,3
medfixbic,groot,0.138514918901217,85.6036997761883,11.8573895321429,69.8289551065666,2,0.05,11
medfixbic,l3t,0.0340506607990709,269.475307177461,9.17581227842516,247.350199963464,1,0.05,20
medfixbic,l3b,0,276.375186883512,0,276.375186883512,0,0.05,18
medfixbic,ld268,0.102718182829712,75.0781132567551,7.71188736401723,64.9019152824747,3,0.05,19
medfixbic,ln268,0.820289787111303,408.796891780959,335.331915330765,50.9826763263869,10,0.05,8
medfixbic,kern,0,202.614181701794,0,202.614181701794,0,0.05,33
medmix.linear,gs,0,7.98921114975568e-17,0,7.98921114975568e-17,0,0.05,0
medmix.linear,groot,0,4.4361672129313,0,4.4361672129313,0,0.05,0
medmix.linear,l3t,0,16.3741624147975,0,16.3741624147975,0,0.05,0
medmix.linear,l3b,0,27.2533688847606,0,27.2533688847606,0,0.05,0
medmix.linear,ld268,0,2.20120107025478,0,2.20120107025478,0,0.05,0
medmix.linear,ln268,0.317558958772294,35.9040053356185,11.4016385501339,26.4555652635489,1,0.05,0
medmix.linear,kern,0,0.0490262327611322,0,0.0490262327611322,0,0.05,0
medmix.shrink,gs,0,13.7393029037751,0,13.7393029037751,0,0.05,0
medmix.shrink,groot,0,9.01683598265503,0,9.01683598265503,0,0.05,0
medmix.shrink,l3t,0.999999997198591,1.30765290798664,1.30765290432337,7.2964964183311e-17,1,0.05,0
medmix.shrink,l3b,0,15.3933597611809,0,15.3933597611809,0,0.05,0
medmix.shrink,ld268,0,0.00573165756735884,0,0.00573165756735884,0,0.05,0
medmix.shrink,ln268,0.369487638234997,27.8065049458554,10.2741598400139,18.7984140648162,1,0.05,0
medmix.shrink,kern,0,18.9648981381169,0,18.9648981381169,0,0.05,0
