method,tissue,pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct
medfix0.5,gs,0.117318991109988,265.074758251828,31.0983032068284,185.488629749449,3,0.05,10
medfix0.5,groot,0.0229785322373585,220.255957187354,5.06115861269986,209.902295609661,1,0.05,12
medfix0.5,l3t,0.197510039879286,175.400583770226,34.6433762953072,128.409290083858,5,0.05,11
medfix0.5,l3b,0.0864935682929332,290.904700742834,25.1613856004356,229.525003008619,3,0.05,12
medfix0.5,ld268,0.170228074806079,115.428915040434,19.6492419842876,74.9658279823778,3,0.05,8
medfix0.5,ln268,0.0978358956830888,255.212167791732,24.9689110251269,195.273106699318,4,0.05,22
medfix0.5,kern,0.294449552193116,189.202076648792,55.7104667432443,98.066465201167,5,0.05,6
medfixbic,gs,0.0451641188861385,308.700893327858,13.9422038465165,259.310110848423,2,0.05,15
medfixbic,groot,0.0133716428963665,308.074190006124,4.11945805434925,294.216747056486,1,0.05,18
medfixbic,l3t,0.100485584498993,249.486676384635,25.0698145012213,213.578367913492,4,0.05,23
medfixbic,l3b,0.05043934806332,311.837418692484,15.7288761005975,280.206380228762,2,0.05,25
medfixbic,ld268,0.111542925263731,184.677663621678,20.5994868312333,150.928421072657,4,0.05,34
medfixbic,ln268,0.0423028941104723,270.118778557387,11.4268060865632,246.638920598145,1,0.05,22
medfixbic,kern,0.110056112994657,258.251382576887,28.4221433419083,180.007292217896,3,0.05,13
medmix.linear,gs,0,8.7663601939363e-17,0,8.7663601939363e-17,0,0.05,0
medmix.linear,groot,0,1.45108541655469e-16,0,1.45108541655469e-16,0,0.05,0
medmix.linear,l3t,0.666229206095921,7.33291755261902,4.88540383944821,2.01969956846544,1,0.05,0
medmix.linear,l3b,0,1.01227275021465e-16,0,1.01227275021465e-16,0,0.05,0
medmix.linear,ld268,0,1.48691384355038,0,1.48691384355038,0,0.05,0
medmix.linear,ln268,0,0.00160395683396645,0,0.00160395683396645,0,0.05,0
medmix.linear,kern,1.00000000028231,5.39600251776524,5.39600251928859,7.23646923237175e-17,1,0.05,0
medmix.shrink,gs,0,5.07418138243039,0,5.07418138243039,0,0.05,0
medmix.shrink,groot,0,0.0844710629390697,0,0.0844710629390697,0,0.05,0
medmix.shrink,l3t,0.669983771071247,7.37708360691378,4.94252629446797,2.00722580837351,1,0.05,0
medmix.shrink,l3b,0,1.03064556356054e-16,0,1.03064556356054e-16,0,0.05,0
medmix.shrink,ld268,0,1.48753934393112,0,1.48753934393112,0,0.05,0
medmix.shrink,ln268,0,3.13559309292642,0,3.13559309292642,0,0.05,0
medmix.shrink,kern,0.7273333944286,8.72514593759592,6.34609001167655,2.14727656237023,1,0.05,0
