method,tissue,pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct
medfix0.5,gs,0.0603468272502523,21728.8436640162,1311.26677494012,18832.0359949251,3,0.05,15
medfix0.5,groot,0.081267072929962,15669.457451508,1273.41094148464,11985.5492198299,2,0.05,9
medfix0.5,l3t,0.162001525570536,20736.4570094642,3359.33767046104,13589.8460141458,5,0.05,11
medfix0.5,l3b,0.0696386068947384,24107.6670297419,1678.82434743344,21086.1662668703,3,0.05,27
medfix0.5,ld268,0.142802526853701,10030.3543897178,1432.35995208982,8025.84220808141,2,0.05,9
medfix0.5,ln268,0.281914792151406,4770.69636012115,1344.92987278103,3466.74988516825,1,0.05,2
medfix0.5,kern,0.0434167899646546,15018.4936679095,652.054785165122,13123.6659878959,1,0.05,8
medfixbic,gs,0.0945304690051445,11387.8910879508,1076.50268552349,9742.42413899402,2,0.05,13
medfixbic,groot,0.115524039143835,14123.6277008016,1631.61851936036,10481.604718063,5,0.05,16
medfixbic,l3t,0.0992966825610555,27820.788981529,2762.512052097,20579.3973932317,4,0.05,21
medfixbic,l3b,0.0411925501668505,29574.2616045248,1218.23925479195,26759.4211405478,3,0.05,31
medfixbic,ld268,0.0178756900288038,19233.500950822,343.812101165597,18444.9245718989,1,0.05,13
medfixbic,ln268,0,23987.4387559942,0,23987.4387559942,0,0.05,11
medfixbic,kern,0.0288300132579338,28172.0712531375,812.201187731409,28377.8886307882,1,0.05,24
medmix.linear,gs,0,500.592956996549,0,500.592956996549,0,0.05,0
medmix.linear,groot,0,1277.53314462432,0,1277.53314462432,0,0.05,0
medmix.linear,l3t,0,463.145753141524,0,463.145753141524,0,0.05,0
medmix.linear,l3b,0,1393.71044657338,0,1393.71044657338,0,0.05,0
medmix.linear,ld268,0,4.74304903498467e-15,0,4.74304903498467e-15,0,0.05,0
medmix.linear,ln268,0,6995.85266004546,0,6995.85266004546,0,0.05,0
medmix.linear,kern,0,941.183736141307,0,941.183736141307,0,0.05,0
medmix.shrink,gs,0,489.524348138819,0,489.524348138819,0,0.05,0
medmix.shrink,groot,0,1267.85609997831,0,1267.85609997831,0,0.05,0
medmix.shrink,l3t,0,466.930267526518,0,466.930267526518,0,0.05,0
medmix.shrink,l3b,0.767665482027986,1069.44628071972,820.976994591739,286.620191320627,1,0.05,0
medmix.shrink,ld268,0,4.75764408056987e-15,0,4.75764408056987e-15,0,0.05,0
medmix.shrink,ln268,0,1802.71059006499,0,1802.71059006499,0,0.05,0
medmix.shrink,kern,0,1155.04178739633,0,1155.04178739633,0,0.05,0
