method,tissue,pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct
medfix0.5,gs,0.119124500188419,597981.480213905,71234.2449524122,520124.378868045,3,0.05,14
medfix0.5,groot,0,516823.680598138,0,516823.680598138,0,0.05,10
medfix0.5,l3t,0.127318343010335,725599.416715821,92382.1154255241,498082.53620534,3,0.05,8
medfix0.5,l3b,0.0831958889904397,934298.660637597,77729.807654322,732957.812408492,3,0.05,24
medfix0.5,ld268,0.258643756399439,568245.471625932,146973.143338302,276404.568501506,4,0.05,4
medfix0.5,ln268,0.15803460711427,285574.236838432,45130.612320719,211875.691651268,2,0.05,9
medfix0.5,kern,0,355140.433511669,0,355140.433511669,0,0.05,6
medfixbic,gs,0.294689282882293,447875.664407497,131984.158364676,245213.698922841,8,0.05,11
medfixbic,groot,0.096884301805533,497063.620300136,48157.6618057092,375994.296550419,3,0.05,10
medfixbic,l3t,0.0388538003651574,899449.803834026,34947.0431166472,803784.644428656,2,0.05,27
medfixbic,l3b,0.0533402275659031,1054042.65787933,56222.8752354528,880173.486027081,3,0.05,25
medfixbic,ld268,0,845920.187730052,0,845920.187730052,0,0.05,12
medfixbic,ln268,0,671606.273526553,0,671606.273526553,0,0.05,13
medfixbic,kern,0,1103919.61675117,0,1103919.61675117,0,0.05,25
medmix.linear,gs,0.831755529756941,62684.6874232803,52138.3353953987,11669.6488608631,1,0.05,0
medmix.linear,groot,0,73812.4022259238,0,73812.4022259238,0,0.05,0
medmix.linear,l3t,0,3870.12393203613,0,3870.12393203613,0,0.05,0
medmix.linear,l3b,0,141667.296797843,0,141667.296797843,0,0.05,0
medmix.linear,ld268,0,2.51372968978399e-13,0,2.51372968978399e-13,0,0.05,0
medmix.linear,ln268,0,59592.6570229889,0,59592.6570229889,0,0.05,0
medmix.linear,kern,0,15080.9450114211,0,15080.9450114211,0,0.05,0
medmix.shrink,gs,0.795466086915471,65416.0207531892,52036.2260501207,14566.2817903284,1,0.05,0
medmix.shrink,groot,0,3772.2947569328,0,3772.2947569328,0,0.05,0
medmix.shrink,l3t,0,2667.25615469686,0,2667.25615469686,0,0.05,0
medmix.shrink,l3b,0,155490.845719102,0,155490.845719102,0,0.05,0
medmix.shrink,ld268,0,163.380242523129,0,163.380242523129,0,0.05,0
medmix.shrink,ln268,0,15071.0325477946,0,15071.0325477946,0,0.05,0
medmix.shrink,kern,0,16211.3963187048,0,16211.3963187048,0,0.05,0
