method,tissue,pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct
medfix0.5,gs,0.199481863074149,1889.74729787997,376.970311720435,1144.6841270621,4,0.05,11
medfix0.5,groot,0.0209974701281449,1870.8251724693,39.2825956739056,1733.32349321107,1,0.05,12
medfix0.5,l3t,0.0196684717938674,1587.04629423981,31.2147752738176,1462.2153188737,1,0.05,15
medfix0.5,l3b,0.093637966594677,2508.88859971281,234.927226889674,2070.92298157961,4,0.05,28
medfix0.5,ld268,0.298658525950134,1037.69399220053,309.916158097921,564.70119584121,4,0.05,4
medfix0.5,ln268,0.100892140827212,1263.03655398054,127.430461874121,1094.96740782064,2,0.05,7
medfix0.5,kern,0,1663.01057576048,0,1663.01057576048,0,0.05,18
medfixbic,gs,0.377814289919308,1335.29798974782,504.494661827254,721.430283580447,5,0.05,8
medfixbic,groot,0,3446.88019017022,0,3446.88019017022,0,0.05,56
medfixbic,l3t,0.0853298503710502,969.625325277286,82.7379839218917,785.196700652294,2,0.05,6
medfixbic,l3b,0.150464059961832,1668.62027532114,251.067381159448,1270.66511260749,5,0.05,12
medfixbic,ld268,0,2798.93580936354,0,2798.93580936354,0,0.05,39
medfixbic,ln268,0.0601986134972708,849.694180966065,51.1504115908562,761.697869665434,1,0.05,13
medfixbic,kern,0.0133695602023619,1909.15089492315,25.5245078250681,1819.54048937867,1,0.05,20
medmix.linear,gs,0,38.5680236142239,0,38.5680236142239,0,0.05,0
medmix.linear,groot,0,60.9602994724093,0,60.9602994724093,0,0.05,0
medmix.linear,l3t,0,294.439248871759,0,294.439248871759,0,0.05,0
medmix.linear,l3b,0.690553919673806,123.264737214026,85.1209474407071,50.646950302565,1,0.05,0
medmix.linear,ld268,0,225.740886314572,0,225.740886314572,0,0.05,0
medmix.linear,ln268,0,200.038151567034,0,200.038151567034,0,0.05,0
medmix.linear,kern,0.747692002413214,104.022546206251,77.7768258690731,31.1855343073067,1,0.05,0
medmix.shrink,gs,0,172.682975661847,0,172.682975661847,0,0.05,0
medmix.shrink,groot,0,131.356681281013,0,131.356681281013,0,0.05,0
medmix.shrink,l3t,0,204.788767076664,0,204.788767076664,0,0.05,0
medmix.shrink,l3b,0,54.5456881665869,0,54.5456881665869,0,0.05,0
medmix.shrink,ld268,0,5.99016058007843,0,5.99016058007843,0,0.05,0
medmix.shrink,ln268,0,199.732622458743,0,199.732622458743,0,0.05,0
medmix.shrink,kern,0.723412469445866,104.843979826845,75.8454423530705,33.6253172840756,1,0.05,0
