method,tissue,pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct
medfix0.5,gs,0.0819172846947239,20438.6532841462,1674.27897985416,14314.7110723206,4,0.05,15
medfix0.5,groot,0,14874.5844641923,0,14874.5844641923,0,0.05,16
medfix0.5,l3t,0.158204407194649,11073.3804886117,1751.85759584161,7509.86186872794,3,0.05,5
medfix0.5,l3b,0.0568431205154999,19339.305938101,1099.3064981256,15126.342599761,2,0.05,12
medfix0.5,ld268,0.136114201605372,6645.95861268566,904.609350468056,5045.42132117633,2,0.05,7
medfix0.5,ln268,0.122518493397943,8379.67321919646,1026.66493798304,5670.97724597024,3,0.05,5
medfix0.5,kern,0.241905947058478,18727.3667198443,4530.26138227535,8897.48960127119,4,0.05,8
medfixbic,gs,0.0257070029031508,20625.063777512,530.208574406171,17555.9909439508,2,0.05,15
medfixbic,groot,0,23656.8167682785,0,23656.8167682785,0,0.05,29
medfixbic,l3t,0.136750268662867,7278.67239404446,995.360405394575,5041.99395660576,3,0.05,5
medfixbic,l3b,0.0047764031385387,25223.9539848522,120.479772979604,24839.6121132999,1,0.05,33
medfixbic,ld268,0,1562.80742544821,0,1562.80742544821,0,0.05,3
medfixbic,ln268,0.0382137185694551,17578.9964925168,671.758824698476,14852.7645514256,2,0.05,15
medfixbic,kern,0.182823210694517,19487.6074780385,3562.78696788947,10044.6613008951,4,0.05,11
medmix.linear,gs,0,277.685771472524,0,277.685771472524,0,0.05,0
medmix.linear,groot,0,42.0669365530808,0,42.0669365530808,0,0.05,0
medmix.linear,l3t,0,1324.57327365495,0,1324.57327365495,0,0.05,0
medmix.linear,l3b,0.765550627445113,846.037035109002,647.6841830695,216.675011153667,1,0.05,0
medmix.linear,ld268,0,1453.9360517711,0,1453.9360517711,0,0.05,0
medmix.linear,ln268,0,3.57623845102957e-15,0,3.57623845102957e-15,0,0.05,0
medmix.linear,kern,0.564188990463772,1068.64893356498,602.919962988215,476.406678470891,1,0.05,0
medmix.shrink,gs,0,473.421270089018,0,473.421270089018,0,0.05,0
medmix.shrink,groot,0,185.632877287177,0,185.632877287177,0,0.05,0
medmix.shrink,l3t,0,2.15889232447249e-15,0,2.15889232447249e-15,0,0.05,0
medmix.shrink,l3b,0.767593511315014,843.809306777136,647.70254866935,214.533756263629,1,0.05,0
medmix.shrink,ld268,0,881.556332909567,0,881.556332909567,0,0.05,0
medmix.shrink,ln268,0,4.07970898945437e-15,0,4.07970898945437e-15,0,0.05,0
medmix.shrink,kern,0.828586824603155,892.777330157098,739.743533072552,183.338267858089,1,0.05,0
