method,tissue,pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct
medfix0.5,gs,0.239410716561501,26.5394824898617,6.35383652006922,17.8672162352603,2,0.05,4
medfix0.5,groot,0.160890390546101,46.7391199927481,7.51987526941431,30.2080570746444,4,0.05,12
medfix0.5,l3t,0.0937528468818417,48.7242096373982,4.56803336557375,40.7219488444644,3,0.05,15
medfix0.5,l3b,0,25.1906194222932,0,25.1906194222932,0,0.05,7
medfix0.5,ld268,0.131408734224778,19.7524083108003,2.59563897401326,14.4755410022182,2,0.05,11
medfix0.5,ln268,0.0645775606434651,40.5699378978804,2.61990762490199,32.9822816310553,1,0.05,10
medfix0.5,kern,0.755991570111165,20.2790605251835,15.3307988068128,3.40791795160787,5,0.05,1
medfixbic,gs,0.153271113357351,33.0544845818238,5.06629765330952,23.7790371109547,2,0.05,7
medfixbic,groot,0.199122760515333,28.206980044044,5.61665173217096,19.7755896255398,5,0.05,12
medfixbic,l3t,0.0679186327862807,53.7091783694578,3.64785396292806,45.3791313640622,3,0.05,19
medfixbic,l3b,0.165261439586966,27.6512797470752,4.56969029742357,18.4190682445911,2,0.05,7
medfixbic,ld268,1,4.84704129898151,4.84704129898151,0,3,0.05,0
medfixbic,ln268,0,68.2462361743098,0,68.2462361743098,0,0.05,20
medfixbic,kern,0.0553813313433367,68.2087235848068,3.77748992135625,61.157867895016,1,0.05,30
medmix.linear,gs,0.0765521762079757,9.81301481158829,0.751207638988183,8.74629124355657,1,0.05,0
medmix.linear,groot,0.696880285793637,3.7712693934896,2.62812329273983,1.01468199531576,2,0.05,0
medmix.linear,l3t,0.878117832445998,1.03712395458226,0.910717038975595,0.0968367013318849,1,0.05,0
medmix.linear,l3b,0.726887412354748,4.06149670986731,2.95225083372277,0.889151253996949,4,0.05,0
medmix.linear,ld268,0,0.369736241887517,0,0.369736241887517,0,0.05,0
medmix.linear,ln268,0.370565806944921,11.5805191889846,4.29134443810723,6.76048524308095,2,0.05,0
medmix.linear,kern,0.351167437696792,0.18394460842218,0.0645953568177567,0.112451367317761,1,0.05,0
medmix.shrink,gs,0.0770291963840938,9.93241725052663,0.765086118959577,8.84851812182336,1,0.05,0
medmix.shrink,groot,0.699128913461513,3.76374065303412,2.63133991330667,1.00744111620211,2,0.05,0
medmix.shrink,l3t,0.398598000159435,3.46697882687924,1.38193082698917,1.90125324238669,1,0.05,0
medmix.shrink,l3b,0.692858113445528,1.95318955527702,1.35328323047075,0.535894426329384,2,0.05,0
medmix.shrink,ld268,0,1.4950436873602,0,1.4950436873602,0,0.05,0
medmix.shrink,ln268,0.71718568409144,5.82962820768805,4.18092589412951,1.58138906747399,2,0.05,0
medmix.shrink,kern,0.0551261641795016,0.970804116975413,0.0535167071385227,0.884855664908059,1,0.05,0
