method,tissue,pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct
medfix0.5,gs,0,15766.1718396942,0,15766.1718396942,0,0.05,38
medfix0.5,groot,0.11640552441063,12919.0508573289,1503.84888993496,9763.31320266449,2,0.05,12
medfix0.5,l3t,0.0319876264649915,15155.5647693901,484.790544709236,13203.2613364814,2,0.05,16
medfix0.5,l3b,0.0498544711832059,17064.4038950216,850.736832242942,15665.8042164654,2,0.05,17
medfix0.5,ld268,0.164594849507289,9155.68613519491,1506.97878155838,5737.91963465438,4,0.05,22
medfix0.5,ln268,0.272814470794497,5284.48296857161,1441.6834244934,3483.89623206645,2,0.05,3
medfix0.5,kern,0.163349794208119,6175.83545541959,1008.821450706,4479.20775661021,1,0.05,5
medfixbic,gs,0,25398.8283489372,0,25398.8283489372,0,0.05,25
medfixbic,groot,0.00378030748341334,25358.6915176485,95.8636513137368,24547.1459447542,1,0.05,36
medfixbic,l3t,0,22919.3891657125,0,22919.3891657125,0,0.05,24
medfixbic,l3b,0.0619021911022766,21495.9408447037,1330.64583809209,19178.9336076423,3,0.05,23
medfixbic,ld268,0.0166924644211399,10107.5752906023,168.720340922372,9757.48636232554,1,0.05,26
medfixbic,ln268,0.0416401264035761,14359.3277222229,597.924221423736,12271.3890366697,2,0.05,17
medfixbic,kern,0.0213400586701074,18137.8217974143,387.062181304774,16323.0201317231,1,0.05,17
medmix.linear,gs,0,543.450253258779,0,543.450253258779,0,0.05,0
medmix.linear,groot,0,321.310441799602,0,321.310441799602,0,0.05,0
medmix.linear,l3t,0,119.858537734624,0,119.858537734624,0,0.05,0
medmix.linear,l3b,0,304.678916800014,0,304.678916800014,0,0.05,0
medmix.linear,ld268,0,4.71746898933958e-15,0,4.71746898933958e-15,0,0.05,0
medmix.linear,ln268,0,39.9385913978839,0,39.9385913978839,0,0.05,0
medmix.linear,kern,0.23281848526143,3962.74387542539,922.600026555548,3019.33470398989,1,0.05,0
medmix.shrink,gs,0,1797.91793099009,0,1797.91793099009,0,0.05,0
medmix.shrink,groot,0,301.92981213807,0,301.92981213807,0,0.05,0
medmix.shrink,l3t,0,43.8961607878259,0,43.8961607878259,0,0.05,0
medmix.shrink,l3b,0,303.882746994619,0,303.882746994619,0,0.05,0
medmix.shrink,ld268,0,2.32752023746981e-15,0,2.32752023746981e-15,0,0.05,0
medmix.shrink,ln268,0,1020.39574336161,0,1020.39574336161,0,0.05,0
medmix.shrink,kern,0.376246404847615,1992.4359320041,749.646856305751,1333.11130343383,1,0.05,0
