method,tissue,pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct
medfix0.5,gs,0.0333737253049679,2920.60337877972,97.4714148881553,2605.51954858351,1,0.05,14
medfix0.5,groot,0.016254668744602,3043.19490270401,49.4661250687149,2863.21465575607,1,0.05,14
medfix0.5,l3t,0.0628777998840266,2519.61252183127,158.427691932994,2201.94737211177,2,0.05,16
medfix0.5,l3b,0.0122424018589514,2966.51387561637,36.3172549854509,2796.4658236906,1,0.05,18
medfix0.5,ld268,0.331120498060541,603.452757155237,199.815577505249,266.88414341406,2,0.05,3
medfix0.5,ln268,0.273140201445522,613.536340460588,167.581439627553,316.690075993002,3,0.05,3
medfix0.5,kern,0.0510774957355084,1352.71430416889,69.0932591025477,1299.11742220728,1,0.05,13
medfixbic,gs,0,4503.2766933925,0,4503.2766933925,0,0.05,19
medfixbic,groot,0,4872.88161194507,0,4872.88161194507,0,0.05,19
medfixbic,l3t,0,5797.65722038203,0,5797.65722038203,0,0.05,33
medfixbic,l3b,0.0182105933662227,3767.22269285319,68.6033605795558,3369.64253561794,1,0.05,28
medfixbic,ld268,0.176073900792974,1177.71860721609,207.365509209006,663.191020701472,3,0.05,8
medfixbic,ln268,0,3245.09393502694,0,3245.09393502694,0,0.05,28
medfixbic,kern,0.0265148948937859,2787.10634866942,73.8998318927732,2682.81457930087,1,0.05,25
medmix.linear,gs,0,2.04966692919133e-15,0,2.04966692919133e-15,0,0.05,0
medmix.linear,groot,0,2.36884238335812e-15,0,2.36884238335812e-15,0,0.05,0
medmix.linear,l3t,0,2.64361809352097e-15,0,2.64361809352097e-15,0,0.05,0
medmix.linear,l3b,0,2.56101295348426e-15,0,2.56101295348426e-15,0,0.05,0
medmix.linear,ld268,0,1.60280854107863e-15,0,1.60280854107863e-15,0,0.05,0
medmix.linear,ln268,0,2.7218998632218e-15,0,2.7218998632218e-15,0,0.05,0
medmix.linear,kern,0,3.05136477622796e-15,0,3.05136477622796e-15,0,0.05,0
medmix.shrink,gs,0,2.04879458814388e-15,0,2.04879458814388e-15,0,0.05,0
medmix.shrink,groot,0,2.57611844311505e-15,0,2.57611844311505e-15,0,0.05,0
medmix.shrink,l3t,0,2.58342995719484e-15,0,2.58342995719484e-15,0,0.05,0
medmix.shrink,l3b,0,2.55416176609326e-15,0,2.55416176609326e-15,0,0.05,0
medmix.shrink,ld268,0,1.60074645464595e-15,0,1.60074645464595e-15,0,0.05,0
medmix.shrink,ln268,0,2.71581757193241e-15,0,2.71581757193241e-15,0,0.05,0
medmix.shrink,kern,0,3.04656914796321e-15,0,3.04656914796321e-15,0,0.05,0
