method,tissue,pmed.pure,v.tot,v.med,v.dir,n.med,pval.cut,n.direct
medfix0.5,gs,0.109890067894139,3668.5077783774,403.132568836069,2518.15169895491,5,0.05,23
medfix0.5,groot,0.0169327342486116,3931.22815904065,66.5664416876941,3660.69469920224,1,0.05,9
medfix0.5,l3t,0.0638355169467837,3085.21795215664,196.946482869417,2474.64508440932,2,0.05,11
medfix0.5,l3b,0.1051354749358,4364.65085328403,458.879640388963,3185.39638565287,4,0.05,8
medfix0.5,ld268,0.168788592045608,656.374239759206,110.788483783962,459.882528394303,2,0.05,8
medfix0.5,ln268,0.318429772394613,1301.99827388984,414.595014012919,588.660252596498,6,0.05,13
medfix0.5,kern,0.0818733323546753,1484.84830353733,121.569478651788,1366.93578273347,1,0.05,9
medfixbic,gs,0.292597310670631,2775.34451758188,812.058342028937,1389.5139422656,6,0.05,8
medfixbic,groot,0,5477.16069562217,0,5477.16069562217,0,0.05,22
medfixbic,l3t,0.179892601937533,2420.93496335622,435.508289679698,1572.29517455739,6,0.05,12
medfixbic,l3b,0.0366336780299458,4301.25929728682,157.570948220116,3838.95079430857,2,0.05,17
medfixbic,ld268,0.185015541959577,1552.57718482238,287.250909283986,1023.12895572557,3,0.05,18
medfixbic,ln268,0.528190844744212,556.635013077719,294.009517771726,174.525770260158,4,0.05,2
medfixbic,kern,0,2699.70534385283,0,2699.70534385283,0,0.05,18
medmix.linear,gs,0,2.30642679223566e-15,0,2.30642679223566e-15,0,0.05,0
medmix.linear,groot,0,1.81323987528871,0,1.81323987528871,0,0.05,0
medmix.linear,l3t,0,3.08404091864912e-15,0,3.08404091864912e-15,0,0.05,0
medmix.linear,l3b,0,2.78477275097349e-15,0,2.78477275097349e-15,0,0.05,0
medmix.linear,ld268,0,1.54546755482176e-15,0,1.54546755482176e-15,0,0.05,0
medmix.linear,ln268,0,2.46282423372685e-15,0,2.46282423372685e-15,0,0.05,0
medmix.linear,kern,0,2.87669625354e-15,0,2.87669625354e-15,0,0.05,0
medmix.shrink,gs,0,2.30506455501785e-15,0,2.30506455501785e-15,0,0.05,0
medmix.shrink,groot,0,1.77836029350333,0,1.77836029350333,0,0.05,0
medmix.shrink,l3t,0,3.07727070755136e-15,0,3.07727070755136e-15,0,0.05,0
medmix.shrink,l3b,0,2.78330718686634e-15,0,2.78330718686634e-15,0,0.05,0
medmix.shrink,ld268,0,1.99361824098902e-15,0,1.99361824098902e-15,0,0.05,0
medmix.shrink,ln268,0,2.42690867036168e-15,0,2.42690867036168e-15,0,0.05,0
medmix.shrink,kern,0,2.87447569485634e-15,0,2.87447569485634e-15,0,0.05,0
